9,777,129,Kliniken Ostallgäu-Kaufbeuren Klinik Füssen Geriatrische Rehabilitation,Stadtbleiche,1,87629,Füssen,08362 500-0,info.fuessen@kliniken-oal-kf.de,www.kliniken-oal-kf.de,1,Kliniken Ostallgäu-Kaufbeuren AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren,6,25,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,129,Kneipp-Sanatorium Möst GmbH & Co. KG Hopfen am See,Uferstr.,1,87629,Füssen,08362 504-0,moest-hopfen@t-online.de,www.moest.com,3,Möst Beteiligungs GmbH,6,130,26.0,47.0,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,
9,777,129,Kurklinik Eggensberger OHG Physio- & amb. Therapiezentrum Hopfen am See,Ringweg,6,87629,Füssen,08362 9103-400,info@reha-hopfen.de,www.reha-hopfen.de,3,Andreas Eggensberger Hopfen am See,6,60,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
9,777,129,m&i-Fachklinik Enzensberg Hopfen am See Medizinische Rehabilitation,Höhenstr.,56,87629,Füssen,08362 12-0,info@fachklinik-enzensberg.de,www.fachklinik-enzensberg.de,3,m&i-Klinikbetriebsgesellschaft GmbH Hopfen am See,6,340,,,30.0,,,,,,,,,,,,,,,,,,,,,135.0,,,,,130.0,,,45.0,,,,,,,,,,,
9,777,129,Medizinisches Aktiv-Zentrum Schweiger Bad Faulenbach,Ländeweg,2,87629,Füssen,08362 9140-0,info@aktiv-schweiger.de,www.aktiv-schweiger.de,3,Fam. Dr. Martin und Carola Schweiger,6,30,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,129,Sanatorium Wiedemann,Am Anger,3,87629,Füssen,,,,3,Kurhotel Wiedemann KG,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,
9,777,147,Johannesbad Lechbruck Betriebs GmbH,Hochbergle,1 a,86983,Lechbruck am See,08862 900-0,info@klinik-koenigshof.de,www.klinik-koenigshof.de,3,Johannesbad Lechbruck Betriebs GmbH,6,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,,,,,
9,777,159,Alpcura Fachklinik Allgäu,Peter-Heel-Str.,29,87459,Pfronten,08363 691-0,info@fachklinik-allgaeu.de,www.fachklinik-allgaeu.de,3,Alpcura Fachklinik Allgäu Betriebsgesellschaft mbH,6,187,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,
9,777,159,Rehaklinik St. Vinzenz Pfronten im Allgäu GmbH,Kirchenweg,15,87459,Pfronten,08363 693-500,info@vinzenz-klinik.de,,3,Rehaklinik St. Vinzenz Pfronten im Allgäu GmbH,6,60,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,
9,777,169,Fachklinik König-Ludwig,Kreuzweg,7-11,87645,Schwangau,08362 889190,info@gesundheitszentrum-koenig-ludwig.de,www.gesundheitszentrum-koenig-ludwig.de,3,Lingenfelder GmbH u. Co. OHG,6,179,,,,,,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,,
9,777,169,Kurklinik Schwangau,Mitteldorf,5,87645,Schwangau,,,,3,J. u. L. Helmer GmbH u. Co. KG,7,30,,25.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
9,777,173,Psychosomatische Klinik Buching der Deutschen Rentenversicherung Schwaben Rauhenbichl,Rauhenbichl,,87642,Halblech,08368 79-0,,,2,Kur+Reha GmbH des Paritätischen Wohlfahrtsverbandes Landesverband Baden-Württemberg,6,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,
9,778,116,Klinik Bad Wörishofen Fachklinik für Herz- Kreislauferkrankungen und Orthopädie,Tannenbaum,2,86825,Bad Wörishofen,08247 999-0,klinik-badwoerishofen@drv-schwaben.de,www.klinik-badwoerishofen.de,1,Deutsche Rentenversicherung Schwaben,6,170,,,,102.0,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,
9,778,116,Kneipp- & Gesundheitsresort SEBASTIANEUM Haus der Gesundheit,Kneippstr.,8,86825,Bad Wörishofen,,,,2,Barmherzige Brüder Bayerische Ordensprovinz KdöR,6,75,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,116,Kursanatorium Dr. Fehrenbach e. K.,Kneippstr.,20 b und 22 a,86825,Bad Wörishofen,,,,3,Kursanatorium Dr. Fehrenbach e. K.,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,
9,778,116,Sanatorium Fontenay,Eichwaldstr.,10,86825,Bad Wörishofen,08247 306-0,fontenay@t-online.de,www.hotel-fontenay.de,3,Holzbock GmbH GF Hubertus Holzbock,6,30,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,144,Kneipp-Sanatorium Bad Clevers Klinik für Naturheilverfahren,Klevers,1,87730,Bad Grönenbach,08334 609-0,info@badclevers.de,www.badclevers.de,3,Angerer Schmidtchen Kneipp Sanatorium Bad Clevers Klinik f. Naturheilverfahren e.K.,6,60,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,144,VAMED Rehaklinik Bad Grönenbach,Sebastian-Kneipp-Allee,3-5,87730,Bad Grönenbach,,,www.helios-kliniken.de,3,VAMED Rehaklinik Bad Grönenbach,6,278,,56.0,,,,,,,,,,,,,,,,,,,,,,50.0,,,78.0,,,,,94.0,,,,,,,,,,,
9,778,165,AWO-Fachklinik Legau,Leutkircher Str.,32,87764,Legau,08330 922-0,info@fachklinik-legau.de,www.fachklinik-legau.de,2,Arbeiterwohlfahrt Bezirksverband Schwaben e.V.,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,
9,778,173,Kompass Hof,Lohhof,1,87719,Mindelheim,08265 91171-0,hof@kompass-augsburg.de,www.kompass-augsburg.de,2,Kompass Drogenhilfe GmbH Augsburg,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
9,778,186,Kompass-Impuls,Klosterwald,,87724,Ottobeuren,08332 92350-0,impuls@kompass-augsburg.de,,2,Kompass Drogenhilfe GmbH Augsburg,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,
9,779,197,Donau-Ries-Klinik Oettingen Geriatrische Rehabilitation,Kellerstr.,15,86732,Oettingen,09082 79-0,oett@donkliniken.de,www.donkliniken.de,1,Donau-Ries Kliniken und Seniorenheime gKU,6,33,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,115,Haus Kühberg Mutter-Kind-Kuren GmbH,Kühberg,7 u. 9,87544,Blaichach,08321 6723-00,info@mutterkindkur.de,www.mutterkindkur.de,3,Mutter-Kind-Kuren GmbH,6,50,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,116,Fachklinik Hirtenstein,Hirtenstein,1,87538,Bolsterlang,08326 311-0,fachklinik.hirtenstein@deutscher-orden.de,www.suchthilfe-allgaeu.de,2,Deutscher Orden - Ordenswerke,6,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,
9,780,121,Sanatorium Am Birkenhang,Sägestr.,19,87538,Fischen,08326 994-0,info@hotel-sonnenbichl.com,www.hotel-sonnenbichl.com,3,Hotel Sonnenbichl GmbH & Co. KG,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,
9,780,123,Alpenklinik Santa Maria für Kinder und Jugendliche Oberjoch,Riedlesweg,9,87541,Bad Hindelang,08324 78-0,info@santa-maria.de,www.santa-maria.de,2,Katholische Jugendfürsorge der Diözese Augsburg e.V.,6,180,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,128,Hochgebirgsklinik für Physikalische Medizin und Rehabilitation für Kinder und Jugendliche,Alois-Wagner-Str.,45,87466,Oy-Mittelberg,08366 980-0,reha-klinik-oy-mittelberg@t-online.de,www.reha-klinik-oy-mittelberg.de,2,Alois Wagner-Stiftung Mittelberg,6,150,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,131,"Mutter-Kind-Kurheim ""Marianne""",Niederdorf,17,87538,Obermaiselstein,08326 3625-0,info@mutterkindkurheim.de,www.mutterkindkurheim.de,3,Marianne Osterried,6,55,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,132,Klinik Sonnenalm GmbH & Co. KG,Am Schwedenkreuz,2,87534,Oberstaufen,08386 969-0,info@klinik-sonnenalm.de,www.mutter-kind.de,3,Klinik Sonnenalm Verwaltungs GmbH,6,229,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,132,"Sanatorium ""Allgäu-Sonne""",Am Stießberg,1,87534,Oberstaufen,08386 702-0,,www.allgaeu-sonne.de,3,Hotel Allgäu-Sonne Manuel Levinger,6,28,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,132,Sanatorium Allgäuer Rosenalp,Am Lohacker,5,87534,Oberstaufen,08386 706-0,info@rosenalp.de,www.rosenalp.de,3,Allgäuer Rosenalp GmbH & Co. KG,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,
9,780,133,Fachklinik für Orthopädie und Rheumatologie,Wasachstr.,41,87561,Oberstdorf,08322 910-0,klinik-oberstdorf@drv-schwaben.de,www.fachklinik-oberstdorf.de,1,Deutsche Rentenversicherung Schwaben,6,165,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,
9,780,133,Karl-Arnold Schüle KG,Ludwigstr.,37-41 a,87561,Oberstdorf,,,,3,Karl-Arnold Schüle KG,7,30,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,133,Klinik Hohes Licht gemeinnützige GmbH Prävention und Rehabilitation für Frauen,Kratzerstr.,20,87561,Oberstdorf,,info@klinik-hoheslicht-oberstdorf.de,www.klinik-hoheslicht-oberstdorf.de,2,Frauen Werk Stein e.V.,6,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,
9,780,133,Kurklinik Allgäuer Bergbad,Im Jauchen,17,87561,Oberstdorf,08322 913-0,abb.info@karl-wessel.de,www.allgaeuer-bergbad.de,3,Karl Wessel Kurklinik Allgäuer Bergbad GmbH & Co. KG,6,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,
9,780,137,Mutter und Kind Kurheim Alpenhof,Hinterberg,7,87549,Rettenberg,08327 923-0,info.alpenhof-alberga.de,www.alpenhof-alberga.de,2,Alberga gemeinnützige GmbH,6,63,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,139,Reha-Klinik Allgäu GmbH,Prinz-Luitpold-Str.,1,87527,Sonthofen,08321 804-150,info@reha-sonthofen.de,www.reha-sonthofen.de,1,Reha-Klinik Allgäu GmbH,6,98,,,80.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
9,780,145,Fachklinik St. Marien Wertach GmbH Vorsorge u. Rehabilitation für Frauen in Familienverantwortung,Am Berg,11,87497,Wertach,08365 700-0,info@haus-st-marien.de,www.haus-st-marien.de,2,Kongregation der St. Franziskus-Schwestern Mutterhaus,6,75,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,100,Saarland Heilstätten GmbH Klinik Tiefental,Sonnenbergstraße,1,66119,Saarbrücken,0681 889-0,info-shg@sb.shg-kliniken.de,www.shg-kliniken.de/sonnenberg/,1,Saarland-Heilstätten GmbH,6,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,
10,41,100,Saarland Heilstätten GmbH SHG-Rehabilitationseinrichtungen,Sonnenbergstraße,10,66119,Saarbrücken,0681 889-0,sekretariat-atz-sb@sb.shg-kliniken.de,www.shg-kliniken.de/sonnenberg,1,Saarland-Heilstätten GmbH,7,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,
10,41,512,CURA-MED Süd-Warndt Klinik GmbH,Fröbelweg,3,66352,Großrosseln,06809 9971-0,info@cura-med.de,www.cura-med.de/,3,Cura-Med Süd-Warndt Klinik GmbH,6,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,42,114,DRK-Klinik Mettlach für Geriatrie und Rehabilitation,Saaruferstr.,10,66693,Mettlach,06864 88-0,info@drk-kliniken-saar.de,www.drk-kliniken-saar.de/sr/mettlach/,2,DRK gemeinützige Gesellschaft für Geriatrie und Rehabilitation mbH,6,55,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,42,114,Johannesbad Saarschleife GmbH & Co. KG,Cloefstraße,1a,66693,Mettlach-Orscholz,06865 90-0,info.saarschleife@johannesbad.com,www.johannesbad-medizin.com/saarschleife,3,Johannesbad Saarschleife GmbH und Co. KG,6,340,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,60.0,,,80.0,,,,,,,,,,,
10,42,117,Hochwald-Kliniken Weiskirchen,Am Kurzentrum,1,66709,Weiskirchen,,info@hochwaldkliniken.de,www.hochwaldkliniken.de/unsere-klinik/willkommen.html,2,ctt Reha-Fachkliniken GmbH,6,400,,25.0,,90.0,,65.0,,,,,,,,,,,,,,,,,,170.0,,,,,50.0,,,,,,,,,,,,,,
10,43,112,ctt Reha-Fachkliniken GmbH Fachklinik St. Hedwig,Krankenhausstraße,1,66557,Illingen,06825 401-0,webservice@fachklinik-st-hedwig.de,www.fachklinik-st-hedwig.de,2,ctt Reha-Fachkliniken GmbH,6,125,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,
10,43,114,MEDIAN Klinik Münchwies,Turmstraße,50-58,66540,Neunkirchen-Münchwies,06858 691-0,muenchwies-kontakt@median-kliniken.de,www.median-kliniken.de/de/median-klinik-muenchwies/,3,MEDIAN West GmbH,6,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,166.0,,,
10,44,119,MEDIAN Klinik Berus,Orannastraße,55,66802,Überherrn-Berus,06836 39-0,berus-kontakt@median-kliniken.de,www.median-kliniken.de/de/median-klinik-berus/,3,MEDIAN Klinik Berus GmbH & Co. KG,6,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,
10,44,121,St. Nikolaus-Hospital Wallerfangen Fachklinik für Geriatrie,Hospitalstraße,5,66798,Wallerfangen,06831 962-0,info@sankt-nikolaus-hospital.de,www.sankt-nikolaus-hospital.de/geriatrie/geriatrisches-zentrum/,2,Adolf von Galhau'sche Sophienstiftung,6,45,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,45,112,MediClin Bliestal Kliniken,Am Spitzenberg,,66440,Blieskastel,06842 54-0,info.bliestal@mediclin.de,www.bliestal-kliniken.de/,3,MediClin GmbH & Co. KG,7,508,,,,140.0,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,168.0,,,,,,,,,,,
10,45,117,Haus Elstersteinpark,Elversberger Str.,55,66386,St. Ingbert,06894 901-0,Info@haus-elstersteinpark.de,www.haus-elstersteinpark.de/,2,DRK Landesverband Saarland e. V.,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,
10,45,117,Kreiskrankenhaus St. Ingbert gGmbH Geriatrische Reha-Klinik St. Ingbert,Klaus-Tussing-Straße,1,66386,St. Ingbert,06894 108-0,info@kkh-geriatrie-igb.de,www.kreiskrankenhaus.saarland/geriatrische-rehaklinik/,1,Kreiskrankenhaus St. Ingbert GmbH,6,50,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,46,114,Mutter-Kind-Klinik Saarwald,Buchwaldstraße,,66625,Nohfelden,06852 9017-0,klinik.saarwald@kur.org,www.klinik-saarwald.de/,2,Kur + Reha GmbH,6,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,
10,46,117,MediClin Bosenberg Kliniken,Am Bosenberg,15,66606,St. Wendel,06851 14-0,info.bosenberg@mediclin.de,www.bosenberg-kliniken.de/,3,MediClin GmbH & Co. KG,6,263,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,,123.0,,,,,,,,,,,,,,
11,5,5,MEDIAN Klinik Berlin-Kladow Reha,Kladower Damm,223,14089,Berlin,030 36503-0,info.berlin-kladow@median-kliniken.de,www.median-kliniken.de,3,MEDIAN Klinik Berlin-Kladow GmbH & Co. KG,6,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,
11,12,12,Medical Park Berlin Humboldtmühle,An der Mühle,2-9,13507,Berlin,030 300240-0,humboldtmuehle@medicalpark.de,www.medicalpark.de,3,Medical Park Berlin Humboldtmühle GmbH & Co. KG,6,276,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,130.0,,,,,,,,,,,,,,
12,51,0,VAMED Klinik Hohenstücken Reha,Brahmsstraße,38,14772,Brandenburg an der Havel,03381 79-0,info@vamed-gesundheit.de,www.vamed-gesundheit.de/reha/hohenstuecken/,3,VAMED Klinik Hohenstücken GmbH,6,110,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,54,0,Heinrich-Heine-Klinik Reha,Am Stinthorn,42,14476,Potsdam,033208 56-0,info@heinrich-heine-klinik.de,www.ebel-kliniken.com,3,Dr. Ebel Fachkliniken GmbH & Co. Heinrich-Heine-Klinik KG,6,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
12,60,20,Brandenburgklinik Berlin-Brandenburg GmbH,Brandenburgallee,1,16321,Bernau-Waldsiedlung,033397 3-0,info@brandenburgklinik.de,www.brandenburgklinik.de,3,Brandenburgklinik Berlin-Brandenburg GmbH,6,716,,,38.0,100.0,,,,,,,,,,,,,,,,,,,,130.0,,,,,303.0,,,145.0,,,,,,,,,,,
12,61,316,Reha-Zentrum Lübben Kliniken Prof. Dr. Schedel GmbH,Postbautenstrasse,50,15907,Lübben,03546 238-0,info@rehazentrum.com,www.rehazentrum.com,3,Reha-Zentrum Lübben Kliniken Professor Dr. Schedel GmbH,6,220,,,,,,160.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
12,61,332,Fontane-Klinik Psychosomatische Fachklinik,Fontanestrasse,5,15749,Mittenwalde OT Motzen,033769 86-0,info@fontane-klinik.de,www.fontane-klinik.de,3,EfGe Entwicklungsgesellschaft für Gesundheitseinrichtungen mbH,6,248,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,135.0,,,
12,62,24,MEDIAN Fontana-Klinik Bad Liebenwerda - Fachklinik für Orthopädie und Rheumatologie,Dresdener Strasse,9,4924,Bad Liebenwerda,035341 90-0,fontana-klinik@rhm-kliniken.de,www.rhm-kliniken.de,3,MEDIAN Fontana-Klinik Bad Liebenwerda GmbH & Co. KG,6,204,,,,,,,,,,104.0,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,
12,62,24,MEDIAN Psychotherapeutische Klinik Bad Liebenwerda,Dresdner Strasse,19,4924,Bad Liebenwerda,035341 90-2138,psychotherapeutische-klinik@rhm-kliniken.de,www.rhm-kliniken.de,3,MEDIAN Psychotherapeutische Klinik GmbH & Co. KG,6,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,
12,64,44,Fachklinik und Moorbad Bad Freienwalde GmbH,Gesundbrunnenstrasse,33,16259,Bad Freienwalde,03344 410-0,info@khmol.de,www.reha-freienwalde.de,1,Krankenhaus Märkisch-Oderland GmbH,6,220,,,,,,,,,,30.0,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,
12,64,84,Immanuel Klinik Märkische Schweiz,Lindenstrasse,68-70,15377,Buckow,033433 55-0,buckow@immanuel.de,www.rehaklinik-buckow.de,3,Rehabilitationsklinik Märkische Schweiz GmbH,6,180,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,64,84,Rehaklinik Waldfrieden für Mutter und Kind,Werderstraße,36/37,15377,Buckow,033433 65-0,klinik.waldfrieden@kur.org,www.klinikwaldfrieden.de,2,Kur + Reha GmbH,6,150,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,64,227,MEDIAN Kliniken GmbH & Co. KG MEDIAN Klinik Hoppegarten,Rennbahnallee,107,15366,Dahlwitz-Hoppegarten,03342 353-0,rehaklinik.hoppegarten@median-kliniken.de,www.median-kliniken.de,3,MEDIAN Kliniken GmbH,6,256,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,
12,64,428,Klinik am See-Reha-Fachklinik,Seebad,84,15562,Rüdersdorf bei Berlin,033638 78-0,info@klinikamsee.com,www.klinikamsee.com,3,Klinik am See Reha-Fachklinik Betriebsgesellschaft mbH & Co. KG,6,234,,,,134.0,,60.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,65,165,Sana Rehabilitationsklinik Sommerfeld GmbH,Waldhausstrasse,44,16766,Kremmen,033055 5-0,info@sana-sommerfeld.de,www.sana-hu.de,3,Sana Rehabilitationsklinik Sommerfeld GmbH,6,185,,,,,,,,,,,,,,,25.0,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,
12,67,201,MEDIAN Kliniken GmbH & Co. KG MEDIAN Klinik Grünheide,An der REHA-Klinik,1,15537,Grünheide (Mark),03362 739-0,rehaklinik.gruenheide@median-kliniken.de,www.median-kliniken.de,3,MEDIAN Kliniken GmbH,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,
12,68,280,Salus-Klinik GmbH & Co. Lindow KG,Strasse nach Gühlen,10,16835,Lindow,033933 88-0,mail@salus-lindow.de,www.salus-lindow.de,3,Salus-Klinik GmbH & Co. Lindow KG,6,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,181.0,,,
12,68,353,Rehabilitationsklinik Hohenelse,Zechlinerhütter Landstrasse,,16831,Rheinsberg,033931 58-0,rehaklinik@hohenelse.de,www.rehaklinik-hohenelse.de,1,Deutsche Rentenversicherung Berlin-Brandenburg,6,196,,90.0,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,
12,68,353,Seeklinik Zechlin GmbH Fachklinik für Lymphologie,Obere Braminseestrasse,22,16837,Dorf-Zechlin,033923 89-0,seeklinik@t-online.de,www.seeklinik.de,3,Seeklinik Zechlin GmbH,6,120,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,69,17,Kliniken Beelitz GmbH Neurologische Rehabilitationsklinik,Paracelsusring,6a,14547,Beelitz-Heilstätten,033204 2-00,info@rehaklinik-beelitz.de,www.rehaklinik-beelitz.de,3,Kliniken Beelitz GmbH,6,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,
12,69,20,"Reha-Klinikum ""Hoher Fläming"" im Oberlinhaus gGmbH",Hermann-Lielje-Strasse,3,14806,Belzig,033841 54-0,rehaklinikum@oberlinhaus.de,www.rehaklinikum-oberlinhaus.de,2,"Reha Klinikum ""Hoher Fläming"" im Oberlinhaus gGmbH",6,243,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,
12,69,306,Evangelische Kliniken Luisen-Henrietten-Stift Lehnin,Klosterkirchplatz,8a,14794,Kloster Lehnin,03382 68-0,lehnin-kliniken.sekretariat@diakonissenhaus.de,www.stift-lehnin.de,2,Evangelisches Diakonissenhaus Berlin Teltow Lehnin,6,92,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,69,616,Deutsche Rentenversicherung Bund Reha-Zentrum Seehof/Klinik Seehof,Lichterfelder Allee,55,14513,Teltow,03328 345-620,Reha-Klinik.Seehof@drv-bund.de,www.reha-klinik-seehof.de,1,Deutsche Rentenversicherung Bund,6,180,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,
12,70,8,KMG Elbtal-Klinik Bad Wilsnack GmbH,Badstrasse,5-7,19336,Bad Wilsnack,038791 3-0,elbtalklinik@kmg-kliniken.de,www.kmg-kliniken.de,3,KMG Elbtalklinik Bad Wilsnack GmbH,6,223,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,
12,71,32,MediClin Reha-Zentrum Spreewald,Zur Spreewaldklinik,14,3096,Burg,035603 63-0,info@spreewald.mediclin.de,www.mediclin.de,3,MediClin GmbH & Co. KG,6,274,,,,71.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,103.0,,,,,,,,,,,,,,
12,73,8,GLG Fachklinik Wolletzsee GmbH,Zur Welse,2,16278,Angermünde OT Wolletz,033337 49-0,info@glg-fachklinik-wolletzsee.de,www.glg-gesundheit.de/krankenhaeuser/glg-fachklinik-wolletzsee,1,GLG Fachklinik Wolletzsee GmbH,6,186,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,
13,3,0,Friedrich Petersen Rehabilitationszentrum Rostock,Kleiner Warnowdamm,1b,18109,Rostock,0381 4034-0,info@fpr-rostock.de,www.friedrich-petersen-rehabilitationszentrum.de,2,Evangelische Suchtkrankenhilfe,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,
13,4,0,Adaptionshaus,Rogahner Straße,20,19061,Schwerin,0385 617-170,adaption-schwerin@suchthilfe-mv.de,www.adaptionshaus.de,2,Evangelische Suchtkrankenhilfe,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,
13,71,33,Fachklinik Feldberg GmbH,Buchenallee,1,17258,Feldberger Seenlandschaft,03983 152-0,info@klinik-am-haussee.de,www.klinik-am-haussee.de,3,Fachklinik Feldberg GmbH,6,240,,,,30.0,,,,,,,,,,,,,,,,,,,,50.0,,,,,100.0,,,60.0,,,,,,,,,,,
13,71,77,Müritz Klinik,Am Seeblick,2,17192,Klink,03991 740-0,info@mueritz-klinik.de,www.mueritz-klinik.de,3,FM Klinikgesellschaft mbH,6,254,,,,50.0,,,,,,,14.0,,,,,,,,,,,,80.0,80.0,,,,,,,,,,,,,,30.0,,,,,
13,71,93,Klinik Malchower See GmbH,August-Bebel-Str.,27,17213,Malchow,03993 215-0,info@reha-klinik-malchow.de,www.reha-klinik-malchow.de,3,Klinik Malchower See GmbH,6,220,,71.0,,,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,,
