9.0,778.0,144.0,VAMED Rehaklinik Bad Grönenbach,Sebastian-Kneipp-Allee,3 - 5,87730.0,Bad Grönenbach,,,www.vamed-gesundheit.de,3.0,VAMED Rehaklinik Bad Grönenbach GmbH,6.0,277,,56.0,,,,,,,,,,,,,,,,,,,,,,50.0,,,67.0,,,,,104.0,,,,,,,,,,,
9.0,778.0,165.0,AWO-Fachklinik Legau,Leutkircher Str.,32,87764.0,Legau,08330 922-0,info@fachklinik-legau.de,www.fachklinik-legau.de,2.0,Arbeiterwohlfahrt Bezirksverband Schwaben e.V.,6.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
9.0,778.0,173.0,Kompass Drogenhilfe GmbH Kompass Hof,Lohhof,1,87719.0,Mindelheim,08265 91171-0,hof@kompass-augsburg.de,www.kompass-augsburg.de/kompass-hof,2.0,Kompass Drogenhilfe GmbH,6.0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,
9.0,778.0,186.0,Kompass Drogenhilfe GmbH Kompass-Impuls,Klosterwald,34,87724.0,Ottobeuren,08332 92350-0,impuls@kompass-augsburg.de,,2.0,Kompass Drogenhilfe GmbH,6.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,
9.0,779.0,197.0,Donau-Ries-Klinik Oettingen Geriatrische Rehabilitation,Kellerstr.,15,86732.0,Oettingen,09082 79-0,gerireha@donkliniken.de,www.donkliniken.de,1.0,Donau-Ries Kliniken und Seniorenheime gKU,6.0,33,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,115.0,Haus Kühberg Mutter-Kind-Kuren GmbH,Kühberg,7 u. 9,87544.0,Blaichach,08321 672300,info@mutterkindkur.de,www.mutterkindkur.de,3.0,Mutter-Kind-Kuren GmbH,6.0,50,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,116.0,Fachklinik Hirtenstein,Hirtenstein,1,87538.0,Bolsterlang,08326 311-0,fachklinik.hirtenstein@deutscher-orden.de,www.suchthilfe-allgaeu.de,2.0,Deutscher Orden Deutsche Provinz der Brüder vom Deutschen Haus St. Mariens in Jerusalem KdöR,6.0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,
9.0,780.0,121.0,Sanatorium Am Birkenhang,Sägestr.,19,87538.0,Fischen,08326 994-0,info@hotel-sonnenbichl.com,www.hotel-sonnenbichl.com,3.0,Hotel Sonnenbichl GmbH & Co. KG,6.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,
9.0,780.0,123.0,Alpenklinik Santa Maria für Kinder und Jugendliche Oberjoch,Riedlesweg,9,87541.0,Bad Hindelang,08324 78-0,info@santa-maria.de,www.santa-maria.de,2.0,Katholische Jugendfürsorge der Diözese Augsburg e.V.,6.0,180,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,128.0,Hochgebirgsklinik für Physikalische Medizin und Rehabilitation für Kinder und Jugendliche,Alois-Wagner-Str.,45,87466.0,Oy-Mittelberg,08366 980-0,info@hochgebirgs-klinik.de,www.hochgebirgs-klinik.de,2.0,Alois Wagner-Stiftung Mittelberg,6.0,150,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,
9.0,780.0,131.0,Mutter-Kind-Kurheim Marianne Osterried,Niederdorf,17,87538.0,Obermaiselstein,08326 3625-0,info@mutterkindkurheim.de,www.mutterkindkurheim.de,3.0,Marianne Osterried,6.0,55,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,132.0,Klinik Sonnenalm GmbH & Co. KG,Am Schwedenkreuz,2,87534.0,Oberstaufen,08386 969-0,info@klinik-sonnenalm.de,www.mutter-kind.de,3.0,Klinik Sonnenalm GmbH & Co. KG,6.0,170,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,132.0,Sanatorium Allgäuer Rosenalp,Am Lohacker,5,87534.0,Oberstaufen,08386 706-0,info@rosenalp.de,www.rosenalp.de,3.0,Allgäuer Rosenalp GmbH & Co. KG,7.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,
9.0,780.0,133.0,Fachklinik für Orthopädie und Rheumatologie,Wasachstr.,41,87561.0,Oberstdorf,08322 910-0,klinik-oberstdorf@drv-schwaben.de,www.fachklinik-oberstdorf.de,1.0,Deutsche Rentenversicherung Schwaben,6.0,165,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,
9.0,780.0,133.0,Karl-Arnold Schüle KG,Ludwigstr.,37 - 41 A,87561.0,Oberstdorf,,,,3.0,Karl-Arnold Schüle KG,7.0,30,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,780.0,133.0,Klinik Hohes Licht gemeinnützige GmbH Prävention und Rehabilitation für Frauen,Kratzerstr.,20,87561.0,Oberstdorf,,info@klinik-hoheslicht-oberstdorf.de,www.klinik-hoheslicht-oberstdorf.de,2.0,Klinik Hohes Licht gemeinnützige GmbH im FrauenWerk Stein,6.0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,
9.0,780.0,133.0,Kurklinik Allgäuer Bergbad,Jauchen,17,87561.0,Oberstdorf,08322 913-0,info@allgaeuer-bergbad.de,www.allgaeuer-bergbad.de,3.0,Karl Wessel Kurklinik Allgäuer Bergbad GmbH & Co. KG,6.0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,
9.0,780.0,137.0,Mutter/Vater & Kind Kurheim Alpenhof,Hinterberg,7,87549.0,Rettenberg,08327 9230,info@alpenhof-alberga.de,www.alpenhof-kur.de,2.0,Alberga gemeinnützige GmbH,6.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
9.0,780.0,139.0,Reha-Klinik Allgäu GmbH,Prinz-Luitpold-Str.,1,87527.0,Sonthofen,08321 804-0,info@geriatrie-sonthofen.de,www.geriatrie-sonthofen.de,1.0,Reha-Klinik Allgäu GmbH,6.0,114,,,80.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,16.0,,,,,,,,,,,,,,
9.0,780.0,145.0,Fachklinik St. Marien Wertach GmbH Vorsorge u. Rehabilitation für Frauen in Familienverantwortung,Am Berg,11,87497.0,Wertach,08365 700-0,info@haus-st-marien.de,www.haus-st-marien.de,2.0,Fachklinik St. Marien Wertach GmbH,6.0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,
10.0,41.0,100.0,Saarland Heilstätten GmbH Klinik Tiefental,Sonnenbergstraße,1,66119.0,Saarbrücken,0681 889-0,info-shg@sb.shg-kliniken.de,https://www.shg-kliniken.de/sonnenberg/,1.0,Saarland-Heilstätten GmbH,6.0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,
10.0,41.0,100.0,Saarland Heilstätten GmbH SHG-Rehabilitationseinrichtungen,Sonnenbergstraße,10,66119.0,Saarbrücken,0681 889-0,sekretariat-atz-sb@sb.shg-kliniken.de,https://www.shg-kliniken.de/sonnenberg,1.0,Saarland-Heilstätten GmbH,7.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,
10.0,42.0,114.0,DRK-Klinik Mettlach für Geriatrie und Rehabilitation,Saaruferstr.,10,66693.0,Mettlach,06864 88-0,info@drk-kliniken-saar.de,https://www.drk-kliniken-saar.de/sr/mettlach/,2.0,DRK gemeinntzige Gesellschaft für Geriatrie und Rehabilitation mbH,6.0,36,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,42.0,114.0,Johannesbad Saarschleife GmbH & Co. KG,Cloefstraße,1a,66693.0,Mettlach-Orscholz,06865 90-0,info.saarschleife@johannesbad.com,www.saarschleife.de,3.0,Johannesbad Saarschleife GmbH und Co. KG,6.0,340,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,60.0,,,80.0,,,,,,,,,,,
10.0,42.0,117.0,Hochwald-Kliniken Weiskirchen,Am Kurzentrum,1,66709.0,Weiskirchen,06876 17-0,info@hochwaldkliniken.de,https://www.hochwaldkliniken.de/unsere-klinik/willkommen.html,2.0,ctt Reha-Fachkliniken GmbH,6.0,520,,25.0,90.0,90.0,,65.0,,,,,,,,,,,,,,,,,,170.0,,,,,80.0,,,,,,,,,,,,,,
10.0,43.0,112.0,ctt Reha-Fachkliniken GmbH Fachklinik St. Hedwig,Krankenhausstraße,1,66557.0,Illingen,06876 8589-5000,webservice@fachklinik-st-hedwig.de,www.fachklinik-st-hedwig.de,2.0,ctt Reha-Fachkliniken GmbH,6.0,120,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,
10.0,43.0,114.0,MEDIAN Klinik Münchwies,Turmstraße,50-58,66540.0,Neunkirchen-Münchwies,06858 691-0,muenchwies-kontakt@median-kliniken.de,https://www.median-kliniken.de/de/median-klinik-muenchwies/,3.0,MEDIAN West GmbH,6.0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,166.0,,,
10.0,44.0,119.0,MEDIAN Klinik Berus,Orannastraße,55,66802.0,Überherrn-Berus,06836 39-0,berus-kontakt@median-kliniken.de,https://www.median-kliniken.de/de/median-klinik-berus/,3.0,MEDIAN Klinik Berus GmbH & Co. KG,6.0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,
10.0,44.0,121.0,St. Nikolaus-Hospital Wallerfangen Fachklinik für Geriatrie,Hospitalstraße,5,66798.0,Wallerfangen,06831 962-0,info@sankt-nikolaus-hospital.de,https://www.sankt-nikolaus-hospital.de/geriatrie/geriatrisches-zentrum/,2.0,Adolf von Galhau'sche Sophienstiftung,6.0,31,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,45.0,112.0,MEDICLIN Bliestal Kliniken,Am Spitzenberg,,66440.0,Blieskastel,06842 54-0,info.bliestal@mediclin.de,https://www.bliestal-kliniken.de/,3.0,MediClin GmbH & Co. KG,7.0,508,,,,140.0,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,168.0,,,,,,,,,,,
10.0,45.0,117.0,Haus Elstersteinpark,Elversberger Str.,55,66386.0,St. Ingbert,06894 901-0,Info@haus-elstersteinpark.de,http://www.haus-elstersteinpark.de/,2.0,DRK Landesverband Saarland e. V.,6.0,63,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,45.0,117.0,Kreiskrankenhaus St. Ingbert gGmbH Geriatrische Reha-Klinik St. Ingbert,Klaus-Tussing-Straße,1,66386.0,St. Ingbert,06894 108-0,info@kkh-geriatrie-igb.de,https://www.kreiskrankenhaus.saarland/geriatrische-rehaklinik/,1.0,Kreiskrankenhaus St. Ingbert GmbH,6.0,50,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,46.0,114.0,Mutter-Kind-Klinik Saarwald,Buchwaldstraße,,66625.0,Nohfelden,06852 9017-0,klinik.saarwald@kur.org,https://www.klinik-saarwald.de/,2.0,Kur + Reha GmbH,6.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,
10.0,46.0,117.0,MEDICLIN Bosenberg Kliniken,Am Bosenberg,15,66606.0,St. Wendel,06851 14-0,info.bosenberg@mediclin.de,https://www.bosenberg-kliniken.de/,3.0,MediClin GmbH & Co. KG,6.0,263,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,130.0,,103.0,,,,,,,,,,,,,,
11.0,5.0,5.0,MEDIAN Klinik Berlin-Kladow Reha,Kladower Damm,223,14089.0,Berlin,030 365030,info.berlin-kladow@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Klinik Berlin-Kladow GmbH & Co. KG,6.0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,
11.0,12.0,12.0,Medical Park Berlin Humboldtmühle,An der Mühle,2-9,13507.0,Berlin,030 3002400,humboldtmuehle@medicalpark.de,www.medicalpark.de,3.0,Medical Park Berlin Humboldtmühle GmbH & Co. KG,6.0,276,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,130.0,,,,,,,,,,,,,,
12.0,51.0,0.0,VAMED Klinik Hohenstücken Reha,Brahmsstraße,38,14772.0,Brandenburg an der Havel,03381 79-0,info@vamed-gesundheit.de,https://www.vamed-gesundheit.de/reha/hohenstuecken/,3.0,VAMED Klinik Hohenstücken GmbH,6.0,110,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,54.0,0.0,Heinrich-Heine-Klinik Reha,Am Stinthorn,42,14476.0,Potsdam,033208 560,info@heinrich-heine-klinik.de,www.ebel-kliniken.com,3.0,Dr. Ebel Fachkliniken GmbH & Co. Heinrich-Heine-Klinik KG,6.0,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
12.0,60.0,20.0,Brandenburgklinik Berlin-Brandenburg GmbH,Brandenburgallee,1,16321.0,Bernau-Waldsiedlung,033397 30,info@brandenburgklinik.de,www.brandenburgklinik.de,3.0,Brandenburgklinik Berlin-Brandenburg GmbH,6.0,778,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,130.0,,,,,303.0,,,145.0,,,,,,,,,,,
12.0,61.0,316.0,Reha-Zentrum Lübben Kliniken Prof. Dr. Schedel GmbH,Postbautenstrasse,50,15907.0,Lübben,03546 2380,info@rehazentrum.com,www.rehazentrum.com,3.0,Reha-Zentrum Lübben Kliniken Professor Dr. Schedel GmbH,6.0,220,,,,,,160.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
12.0,61.0,332.0,Fontane-Klinik Psychosomatische Fachklinik,Fontanestrasse,5,15749.0,Mittenwalde OT Motzen,033769 860,info@fontane-klinik.de,www.fontane-klinik.de,3.0,EfGe Entwicklungsgesellschaft für Gesundheitseinrichtungen mbH,6.0,248,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.0,81.0,,,,,,,,135.0,,,
12.0,62.0,24.0,MEDIAN Fontana-Klinik Bad Liebenwerda - Fachklinik für Orthopädie und Rheumatologie,Dresdener Straße,9,4924.0,Bad Liebenwerda,035341 900,fontana-klinik@rhm-kliniken.de,www.rhm-kliniken.de,3.0,MEDIAN Fontana-Klinik Bad Liebenwerda GmbH & Co. KG,6.0,204,,,,,,,,,,80.0,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,
12.0,62.0,24.0,MEDIAN Psychotherapeutische Klinik Bad Liebenwerda,Dresdener Straße,19,4924.0,Bad Liebenwerda,035341 902138,psychotherapeutische-klinik@rhm-kliniken.de,www.rhm-kliniken.de,3.0,MEDIAN Psychotherapeutische Klinik GmbH & Co. KG,6.0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,
12.0,64.0,44.0,Fachklinik und Moorbad Bad Freienwalde GmbH,Gesundbrunnenstrasse,33,16259.0,Bad Freienwalde,03344 4100,info@khmol.de,www.reha-freienwalde.de,1.0,Krankenhaus Märkisch-Oderland GmbH,6.0,220,,,,,,,,,,30.0,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,
12.0,64.0,84.0,Immanuel Klinik Märkische Schweiz,Lindenstrasse,68-70,15377.0,Buckow,033433 550,buckow@immanuel.de,www.rehaklinik-buckow.de,3.0,Rehabilitationsklinik Märkische Schweiz GmbH,6.0,180,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,64.0,84.0,Rehaklinik Waldfrieden für Mutter und Kind,Werderstraße,36/37,15377.0,Buckow,033433 650,klinik.waldfrieden@kur.org,www.klinikwaldfrieden.de,2.0,Kur + Reha GmbH,6.0,155,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,64.0,227.0,MEDIAN Kliniken GmbH & Co. KG MEDIAN Klinik Hoppegarten,Rennbahnallee,107,15366.0,Dahlwitz-Hoppegarten,03342 3530,rehaklinik.hoppegarten@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,256,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,
12.0,64.0,428.0,Klinik am See-Reha-Fachklinik,Seebad,84,15562.0,Rüdersdorf bei Berlin,033638 780,info@klinikamsee.com,www.klinikamsee.com,3.0,Klinik am See Reha-Fachklinik Betriebsgesellschaft mbH & Co. KG,6.0,234,,,,134.0,,60.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,65.0,165.0,Sana Rehabilitationsklinik Sommerfeld GmbH,Waldhausstrasse,44,16766.0,Kremmen,033055 50,info@sana-sommerfeld.de,www.sana-hu.de,3.0,Sana Rehabilitationsklinik Sommerfeld GmbH,6.0,185,,,,,,,,,,,,,,,39.0,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,
12.0,67.0,201.0,MEDIAN Kliniken GmbH & Co. KG MEDIAN Klinik Grünheide,An der REHA-Klinik,1,15537.0,Grünheide (Mark),03362 7390,rehaklinik.gruenheide@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,
12.0,68.0,280.0,Salus-Klinik GmbH & Co. Lindow KG,Strasse nach Gühlen,10,16835.0,Lindow,033933 880,mail@salus-lindow.de,www.salus-lindow.de,3.0,Salus-Klinik GmbH & Co. Lindow KG,6.0,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,181.0,,,
12.0,68.0,353.0,Rehabilitationsklinik Hohenelse,Zechlinerhütter Landstrasse,,16831.0,Rheinsberg,033931 580,rehaklinik@hohenelse.de,www.rehaklinik-hohenelse.de,1.0,Deutsche Rentenversicherung Berlin-Brandenburg,6.0,196,,,,,,,90.0,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,0.0,,,,
12.0,68.0,353.0,Seeklinik Zechlin GmbH Fachklinik für Lymphologie,Obere Braminseestrasse,22,16837.0,Dorf-Zechlin,033923 890,seeklinik@t-online.de,www.seeklinik.de,3.0,Seeklinik Zechlin GmbH,6.0,120,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,69.0,17.0,Kliniken Beelitz GmbH Neurologische Rehabilitations-Klinik,Paracelsusring,6a,14547.0,Beelitz-Heilstätten,033204 200,info@rehaklinik-beelitz.de,www.rehaklinik-beelitz.de,3.0,Kliniken Beelitz GmbH,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,
12.0,69.0,20.0,"Reha-Klinikum ""Hoher Fläming"" im Oberlinhaus gGmbH",Hermann-Lielje-Strasse,3,14806.0,Belzig,033841 540,rehaklinikum@oberlinhaus.de,www.rehaklinikum-oberlinhaus.de,2.0,"Reha Klinikum ""Hoher Fläming"" im Oberlinhaus gGmbH",6.0,243,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,
12.0,69.0,306.0,Evangelische Kliniken Luisen-Henrietten-Stift Lehnin,Klosterkirchplatz,8a,14794.0,Kloster Lehnin,03382 7680,lehnin-kliniken.sekretariat@diakonissenhaus.de,www.stift-lehnin.de,2.0,Evangelisches Diakonissenhaus Berlin Teltow Lehnin,6.0,95,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,69.0,616.0,Deutsche Rentenversicherung Bund Reha-Zentrum Seehof/Klinik Seehof,Lichterfelder Allee,55,14513.0,Teltow,03328 345620,Reha-Klinik.Seehof@drv-bund.de,www.reha-klinik-seehof.de,1.0,Deutsche Rentenversicherung Bund,6.0,180,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,
12.0,70.0,8.0,KMG Elbtal-Klinik Bad Wilsnack GmbH,Badstrasse,5-7,19336.0,Bad Wilsnack,038791 30,elbtalklinik@kmg-kliniken.de,www.kmg-kliniken.de,3.0,KMG Elbtalklinik Bad Wilsnack GmbH,6.0,223,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,
12.0,71.0,32.0,MEDICLIN Reha-Zentrum Spreewald,Zur Spreewaldklinik,14,3096.0,Burg,035603 630,info@spreewald.mediclin.de,www.mediclin.de,3.0,MediClin GmbH & Co. KG,6.0,271,,,,60.0,,,,,,,,,,,,,,,,,,,,106.0,,,,,105.0,,,,,,,,,,,,,,
12.0,73.0,8.0,GLG Fachklinik Wolletzsee GmbH,Zur Welse,2,16278.0,Angermünde OT Wolletz,033337 490,info@glg-fachklinik-wolletzsee.de,www.glg-gesundheit.de/krankenhaeuser/glg-fachklinik-wolletzsee,1.0,GLG Fachklinik Wolletzsee GmbH,6.0,186,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,
13.0,3.0,0.0,Friedrich Petersen Rehabilitationszentrum Rostock,Kleiner Warnowdamm,1b,18109.0,Rostock,0381 4034-0,info@fpr-rostock.de,www.friedrich-petersen-rehabilitationszentrum.de,2.0,Evangelische Suchtkrankenhilfe MV gGmbH,6.0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,
13.0,4.0,0.0,"Adaptionshaus ""Am Ostorfer See""",Rogahner Straße,20,19061.0,Schwerin,0385 617-170,adaption-schwerin@suchthilfe-mv.de,www.adaptionshaus.de,2.0,Evangelische Suchtkrankenhilfe MV gGmbH,6.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,
13.0,4.0,0.0,Magnus-Huss-Rehabilitationszentrum,Hamburger Allee,236-238,19063.0,Schwerin,0385 551599-0,info@mhr-schwerin.de,www.magnus-huss-reha.de,2.0,Evangelische Suchtkrankenhilfe MV gGmbH,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,
13.0,71.0,33.0,"Fachklinik Feldberg GmbH ""Klinik am Haussee""",Buchenallee,1,17258.0,Feldberger Seenlandschaft,039831 52-0,info@klinik-am-haussee.de,www.klinik-am-haussee.de,3.0,Fachklinik Feldberg GmbH,6.0,240,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,110.0,,,,,,,,,,,
13.0,71.0,77.0,Müritz Klinik,Am Seeblick,2,17192.0,Klink,03991 740-0,info@mueritz-klinik.de,www.mueritz-klinik.de,3.0,FM Klinikgesellschaft mbH,6.0,254,,,,50.0,,,,,,,14.0,,,,,,,,,,,,80.0,80.0,,,,,,,,,,,,,,30.0,,,,,
13.0,71.0,93.0,Klinik Malchower See GmbH,August-Bebel-Str.,27,17213.0,Malchow,039932 15-0,info@reha-klinik-malchow.de,www.reha-klinik-malchow.de,3.0,Klinik Malchower See GmbH,6.0,220,,60.0,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,
13.0,71.0,107.0,Bethesda Klinik,Salvador-Allende-Str.,32,17036.0,Neubrandenburg,0395 775-3704,info@bknb.de,www.bknb.de,2.0,Bethesda Klinik GmbH,6.0,50,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,71.0,156.0,AHG Klinik Waren,Am Kurpark,1,17192.0,Waren (Müritz),03991 635-0,waren-kontakt@ahg.de,www.median-kliniken.de,3.0,Fachklinik Waren GmbH,6.0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,
13.0,72.0,6.0,"Dr. Ebel Fachkliniken GmbH & Co ""Moorbad"" Bad Doberan KG",Schwaaner Chaussee,2,18209.0,Bad Doberan,038203 93-0,info@moorbad-doberan.de,www.moorbad-doberan.de,3.0,Dr.Ebel Fachkliniken GmbH & Co. Moorbad Bad Doberan KG,6.0,230,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,
13.0,72.0,7.0,MEDIAN Klinik Heiligendamm,Kinderstrand,1,18209.0,Bad Doberan,038203 44-0,kontakt.heiligendamm@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,255,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,
13.0,72.0,36.0,"ASB Mutter-Kind-Therapiezentrum ""Heidesanatorium""",Kurstr.,28,18181.0,Graal-Müritz,038206 74-100,kontakt@asb-therapiezentrum.de,www.asb-therapiezentrum.de,2.0,ASB Landesverband MV e.V.,6.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,
13.0,72.0,36.0,"ASB Mutter-Kind-Therapiezentrum ""Meeresbrise""",Strandstr.,22,18181.0,Graal-Müritz,038206 74-0,kontakt@asb-therapiezentrum.de,www.asb-therapiezentrum.de,2.0,ASB Landesverband MV e.V.,6.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,
13.0,72.0,36.0,Klinik Graal-Müritz GmbH,Lindenweg,16,18181.0,Graal-Müritz,038206 75-0,info@klinik-graal-mueritz.de,www.klinik-graal-mueritz.de,3.0,Klinik Graal-Müritz GmbH,6.0,83,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,72.0,36.0,"MEDIAN Kinderklinik ""Tannenhof""",Ribnitzer Straße,59,18181.0,Graal-Müritz,038206 890-10,kontakt.tannenhof@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Klinik Graal-Müritz GmbH & Co. KG,6.0,220,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,72.0,36.0,MEDIAN-Klinik Graal-Müritz,Rostocker Str.,1,18181.0,Graal-Müritz,038206 83-010,kontakt.graal-mueritz@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Klinik Graal-Müritz GmbH & Co. KG,6.0,300,,,,,,,,,,,,,,,45.0,,,,,,,,,145.0,,,,,,,,110.0,,,,,,,,,,,
13.0,72.0,43.0,Cochlear Implant Centrum MV,Thünenweg,31,18273.0,Güstrow,03843 855-153,cic-mv@vs-hro.de,www.vs-hro.de,2.0,Volkssolidarität Regionalverband Rostock e.V.,6.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,
13.0,72.0,59.0,Serrahner Diakoniewerk gGmbH,Am Pfarrhof,1,18292.0,Serrahn,038456 625-0,sdw.info@blaues-kreuz.de,www.rehaklinik-serrahn.de,2.0,Serrahner Diakoniewerk gGmbH,6.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,
13.0,72.0,60.0,"Kurklinik ""Stella Maris""",R.-Breitscheid-Str.,16,18225.0,Kühlungsborn,038293 876-0,stella-maris@caritas-im-norden.de,www.kurklinik-stellamaris.de,2.0,Caritasverband für das Erzbistum Hamburg e.V.,6.0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
