9,774,116,Krankenhaus St. Camillus,Krankenhaus St. Camillus,Dominikus-Ringeisen-Str.,20,86513,Ursberg,08281 92-2405,beggel.kh@ursberg.de,www.krankenhaus-st-camillus.de,1,Zweckverband Krankenhaus St. Camillus,2,0,2,2,2,2,2,28,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,774,121,Therapiezentrum Burgau,Therapiezentrum Burgau,Kapuzinerstr.,34,89331,Burgau,08222 404-0,tzb@therapiezentrum-burgau.de,www.therapiezentrum-burgau.de,1,Gemeinnützige Gesellschaft zur neurologischen Rehabilitation nach erworbenen cerebralen Schäden mbH,2,0,2,2,2,2,2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,774,135,Bezirkskrankenhaus Günzburg,Bezirkskrankenhaus Günzburg,Lindenallee,2,89312,Günzburg,08221 96-00,info@bkh-guenzburg.de,www.bkh-guenzburg.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,1,2,2,2,1,2,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,181.0,,,,52.0,20.0,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
9,774,135,Kreiskliniken Günzburg-Krumbach Klinik Günzburg,Kreiskliniken Günzburg-Krumbach Klinik Günzburg,Lindenallee,1,89312,Günzburg,08221 96-01,info@kliniken-gz-kru.de,www.kliniken-gz-kru.de,1,Kreiskliniken Günzburg-Krumbach Kommunalunternehmen des Landkreises Günzburg,2,2,2,2,2,2,2,240,,,,,,,,,,,,,,,,,,,,,47.0,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,44.0,,42.0,,,,,,,,,,,7.0,,,,,12.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,774,143,m&i-Klinikgesellschaft in Ichenhausen GmbH,m&i-Fachklinik Ichenhausen,Krumbacher Str.,45,89335,Ichenhausen,08223 99-0,info@fachklinik-ichenhausen.de,www.fachklinik-ichenhausen.de,3,m&i-Klinikgesellschaft in Ichenhausen GmbH,2,0,2,2,2,2,2,138,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,774,150,Kreiskliniken Günzburg-Krumbach Klinik Krumbach,Kreiskliniken Günzburg-Krumbach Klinik Krumbach,Mindelheimer Str.,69,86381,Krumbach,08282 95-0,info@kliniken-gz-kru.de,www.kliniken-gz-kru.de,1,Kreiskliniken Günzburg-Krumbach Kommunalunternehmen des Landkreises Günzburg,2,1,2,2,2,2,2,164,,20.0,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,8.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,775,129,Klinik für integrative Traditionelle Chinesische Medizin Illertal GmbH,iTCM-Klinik Illertal GmbH Klinik für integrative Traditionelle Chinesische Medizin,Krankenhausstr.,7,89257,Illertissen,,,,3,Klinik für integrative Traditionelle Chinesische Medizin Illertal GmbH,4,0,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
9,775,135,Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm,Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm,Krankenhausstr.,11,89231,Neu-Ulm,0731 804-0,donauklinik@id-kliniken.de,www.donauklinik-neu-ulm.de,1,"Kreisspitalstiftung Weißenhorn, kreiskommunale Stiftung des öffentlichen Rechts",2,1,2,2,2,2,2,166,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,19.0,,,5.0,,,,,,,,,,,,,,,30.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,775,164,Kreisspitalstiftung Weißenhorn,Kreisspitalstiftung Weißenhorn Stiftungsklinik Weißenhorn,Günzburger Str.,41,89264,Weißenhorn,07309 870-0,kh-wh@t-online.de,www.stiftungsklinik-weissenhorn.de,1,"Kreisspitalstiftung Weißenhorn, kreiskommunale Stiftung des öffentlichen Rechts",2,1,2,2,2,2,2,148,66.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,36.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
9,776,116,Asklepios Klinik Lindau GmbH,Asklepios Klinik Lindau GmbH,Friedrichshafener Str.,82,88131,Lindau,08382 276-0,lindau@asklepios.com,www.asklepios.com/lindau,3,Asklepios Klinik Lindau GmbH,2,1,2,2,2,2,2,147,40.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,18.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,116,Bodenseeklinik GmbH,Bodenseeklinik GmbH,Graf-Lennart-Bernadotte-Str.,1,88131,Lindau,,,,3,Bodenseeklinik GmbH,4,0,2,2,2,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,116,Psychiatrische Tagesklinik des Bezirks Schwaben,Psychiatrische Tagesklinik des Bezirks Schwaben,Fischergasse,14,88131,Lindau,08382 94866-0,sekretariat@tagesklinik-lindau.de,www.tagesklinik-lindau.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,117,Rotkreuzklinik Lindenberg gemeinnützige GmbH,Rotkreuzklinik Lindenberg gemeinnützige GmbH,Dr.-Otto-Geßler-Platz,1,88161,Lindenberg,08381 809-0,rk-lindenberg@swmbrk.de,,2,Rotkreuzklinik Lindenberg gemeinnützige GmbH,2,1,2,2,2,2,2,174,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,125,Oberberg Fachklinik Scheidegg im Allgäu,Oberberg Fachklinik Scheidegg im Allgäu,Kurstr.,16,88175,Scheidegg,0800 7234005,scheidegg@oberbergkliniken.de,www.oberbergkliniken.de,3,Oberberg Klinik Scheidegg GmbH,4,0,2,2,2,2,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,125,Panorama Fachklinik GmbH,Panorama Fachklinik für Psychosomatik Scheidegg i. Allgäu,Kurstr.,22,88175,Scheidegg,08381 802-0,info@panorama-fachkliniken.de,www.panorama-fachklinik.de,3,Panorama Fachklinik GmbH,3,0,2,2,2,2,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,776,127,Hochgrat-Klinik Dr. Reisach GmbH u. Co. KG,Hochgrat-Klinik Dr. Reisach GmbH u. Co. KG,Wolfsried,108,88167,Stiefenhofen,,,,3,"Hochgrat Klinik Wolfsried, Dr. Reisach GmbH & Co. KG",3,0,2,2,2,2,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,121,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinik St. Josef Buchloe",Klinik Buchloe,Peter-Dörfler-Str.,7,86807,Buchloe,08241 504-0,buchloe@kkloal.de,www.kliniken-oal-kf.de,1,Kliniken Ostallgäu-Kaufbeuren Anstalt des öffentlichen Rechts des Landkreises Ostallgäu und der Stadt Kaufbeuren,2,1,2,2,2,2,2,100,53.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,129,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinik Füssen",Klinik Füssen,Stadtbleiche,1,87629,Füssen,08362 500-0,fuessen@kkloal.de,www.kliniken-oal-kf.de,1,Kliniken Ostallgäu-Kaufbeuren Anstalt des öffentlichen Rechts des Landkreises Ostallgäu und der Stadt Kaufbeuren,2,1,2,2,2,2,2,120,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,15.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,129,m&i-Fachklinik Enzensberg,m&i-Fachklinik Enzensberg,Höhenstr.,56,87629,Füssen,08362 12-0,info@fachklinik-enzensberg.de,www.fachklinik-enzensberg.de,3,m&i-Klinikbetriebsgesellschaft GmbH,2,0,2,2,2,2,2,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,
9,777,154,Günztalklinik Allgäu,Günztalklinik Allgäu,Hagenmoos,1,87634,Obergünzburg,08372 9237-0,info@guenztalklinik-allgaeu.de,www.guenztalklinik-allgaeu.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,0,2,2,2,2,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,159,Alpcura Fachklinik Allgäu Akutkrankenhaus Psychosomatik,Fachklinik Allgäu Akutkrankenhaus Psychosomatik,Peter-Heel-Str.,29,87459,Pfronten,08363 691-0,info@fachklinik-allgaeu.de,www.fachklinik-allgaeu.de,3,Alpcura Fachklinik Allgäu Betriebsgesellschaft mbH,2,0,2,2,2,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,777,159,St. Vinzenz Klinik Pfronten im Allgäu GmbH,St. Vinzenz Klinik Pfronten im Allgäu GmbH,Kirchenweg,15,87459,Pfronten,08363 693-0,info@vinzenz-klinik.de,,3,St. Vinzenz Klinik Pfronten im Allgäu GmbH,2,1,2,2,2,2,2,118,36.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,116,Heiligenfeld Klinik Bad Wörishofen,Heiligenfeld Klinik Bad Wörishofen,Alfred-Baumgarten-Str.,6,86825,Bad Wörishofen,0971 84-0,,,3,Heiligenfeld Kliniken GmbH,3,0,2,2,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,144,HELIOS Privatklinik Allgäu,HELIOS Privatklinik Allgäu,Sebastian-Kneipp-Allee,7,87730,Bad Grönenbach,08334 259929550,privatklinik.bad-groenenbach@helios-kliniken.de,www.helios-kliniken.de,3,HELIOS Privatkliniken GmbH,4,0,2,2,2,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,144,Psychosomatische Privatklinik Bad Grönenbach GmbH,Psychosomatische Privatklinik Bad Grönenbach GmbH,Am Schloßberg,6,87730,Bad Grönenbach,08334 3940,info@psychosomatische-privatklinik.eu,www.psychosomatische-privatklinik.eu,3,Psychosomatische Privatklinik Bad Grönenbach GmbH,4,0,2,2,2,2,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,173,Klinikverbund Allgäu gGmbH Klinik Mindelheim,Klinikverbund Allgäu gGmbH Klinik Mindelheim,Bad Wörishofer Str.,44,87719,Mindelheim,08261 797-0,info@kkh.unterallgaeu.de,www.kreiskliniken-unterallgaeu.de,1,Klinikverbund Allgäu gGmbH,2,1,2,2,2,2,2,199,,,38.0,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,2.0,,,,,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,778,186,Klinikverbund Allgäu gGmbH Klinik Ottobeuren,Kreisklinik Ottobeuren,Memminger Str.,31,87724,Ottobeuren,08332 792-0,info@kkh.unterallgaeu.de,www.kreiskliniken-unterallgaeu.de,1,Klinikverbund Allgäu gGmbH,2,1,2,2,2,2,2,118,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,779,131,Bezirkskrankenhaus Donauwörth,Bezirkskrankenhaus Donauwörth,Neudegger Allee,6,86609,Donauwörth,0906 782-2200,info@bkh-donauwoerth.de,www.bezirkskliniken-schwaben.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,0,2,2,2,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,779,131,Donau-Ries Kliniken,Donau-Ries Kliniken Klinik Donauwörth,Neudegger Allee,6,86609,Donauwörth,0906 782-0,,www.donkliniken.de,1,Donau-Ries Kliniken und Seniorenheime gKU,2,1,2,2,2,2,2,255,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,779,194,Donau-Ries Kliniken,Donau-Ries Kliniken Klinik Nördlingen,Stoffelsberg,4,86720,Nördlingen,0906 782-0,,www.donkliniken.de,1,Donau-Ries Kliniken und Seniorenheime gKU,2,1,2,2,2,2,2,172,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,22.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
9,779,194,KJF Klinik Josefinum gGmbH,KJF Klinik Josefinum gGmbH Standort Nördlingen,Stoffelsberg,10,86720,Nördlingen,0821 2412-0,info@josefinum.de,www.josefinum.de,2,KJF Klinik Josefinum gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,779,197,Donau-Ries Kliniken,Donau-Ries Kliniken Klinik Oettingen,Kellerstr.,15,86732,Oettingen in Bayern,0906 782-0,,www.donkliniken.de,1,Donau-Ries Kliniken und Seniorenheime gKU,2,0,2,2,2,2,2,62,40.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,123,KJF Klinik Josefinum gGmbH,KJF Klinik Josefinum gGmbH Standort Oberjoch,Riedlesweg,9,87541,Bad Hindelang,0821 2412-0,info@josefinum.de,www.josefinum.de,2,KJF Klinik Josefinum gGmbH,2,0,2,2,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,124,Klinikverbund Allgäu gGmbH Klinik Kempten,Klinik Immenstadt,Im Stillen,2,87509,Immenstadt,0831 530-0,info@klinikum-kempten.de,www.kv-keoa.de,1,Klinikverbund Allgäu gGmbH,2,2,2,2,2,2,2,166,35.0,,27.0,,,,,25.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,2.0,,,,35.0,,14.0,,,,,,,,,,,,,,,,11.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,133,Adula-Klinik-Oberstdorf Dr. Reisach GmbH & Co. KG,Adula-Klinik-Oberstdorf Dr. Reisach GmbH & Co. KG,In der Leite,6,87561,Oberstdorf,,,,3,Adula-Klinik-Oberstdorf Dr. Reisach GmbH & Co. KG,3,0,2,2,2,2,2,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,133,Klinikverbund Allgäu gGmbH Klinik Kempten,Klinik Oberstdorf,Trettachstr.,16,87561,Oberstdorf,0831 530-0,info@klinikum-kempten.de,www.kv-keoa.de,1,Klinikverbund Allgäu gGmbH,2,0,2,2,1,2,2,70,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,133,Privatklinik Stillachhaus Betriebsgesellschaft mbH,Privatklinik Stillachhaus,Alte Walserstr.,15,87561,Oberstdorf,08322 602-0,info@stillachhaus.de,www.stillachhaus.de,3,Privatklinik Stillachhaus Betriebsgesellschaft mbH,4,0,2,2,2,2,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,780,139,Klinikverbund Allgäu gGmbH Klinik Kempten,Klinik Sonthofen,Prinz-Luitpold-Str.,1,87527,Sonthofen,0831 530-0,info@klinikum-kempten.de,www.kv-keoa.de,1,Klinikverbund Allgäu gGmbH,2,0,2,2,2,2,2,35,15.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,100,Caritasklinikum Saarbrücken St. Theresia,Caritasklinikum Saarbrücken St. Theresia,Rheinstr.,2,66113,Saarbrücken,0681 406-2890,t.muche@caritasklinikum.de,,2,Caritas Trägergesellschaft Saarbrücken mbH (cts),2,2,2,2,2,2,2,438,60.0,,52.0,,,,,,,,,,,,,,30.0,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,30.0,,,,,,,,,,,4.0,,,,37.0,54.0,,,,,,38.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,13.0,,,,,,,
10,41,100,Caritasklinikum Saarbrücken St. Theresia,Caritas Klinikum Saarbrücken St. Josef,Klosterstr.,14,66125,Saarbrücken-Dudweiler,0681 406-2890,t.muche@caritasklinikum.de,,2,Caritas Trägergesellschaft Saarbrücken mbH (cts),2,1,2,2,2,2,2,157,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,20.0,,,,,,
10,41,100,Dr. Jäger Privatkliniken,Dr. Jäger Privatkliniken,Bahnhofstraße,76-78,66111,Saarbrücken,06887 87890,m.endres@private-radiologie.de,,3,Dr. Jäger Privatkliniken GmbH,4,0,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
10,41,100,Klinikum Saarbrücken gGmbH,Klinikum Saarbrücken gGmbH,Winterberg,1,66119,Saarbrücken,0681 9632110,mmudra@klinikum-saarbrücken.de,,1,Klinikum Saarbrücken gGmbH,2,3,2,1,2,2,2,600,57.0,,,,5.0,,,,,,,,,,,,,,,,73.0,,,,10.0,,,,,,,,,,10.0,,,45.0,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,40.0,30.0,,10.0,,,,,,,,,34.0,65.0,,,,30.0,,,,,,,16.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
10,41,100,Saarland-Heilstätten GmbH  SHG-Kliniken Sonnenberg,SHG-Kliniken Sonnenberg,Sonnenbergstraße,10,66119,Saarbrücken,0681 889-2303,k.bizer@sb.shg-kliniken.de,,1,Saarland-Heilstätten GmbH,2,0,2,2,1,2,2,401,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,93.0,,,30.0,12.0,86.0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,100,Saarland-Heilstätten GmbH  SHG-Kliniken Sonnenberg,Saarland - Heilstätten GmbH SHG Tagesklinik Rastpfuhl,Lahnstraße,19,66113,Saarbrücken,0681 889-2303,k.bizer@sb.shg-kliniken.de,,1,Saarland-Heilstätten GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,100,Saar-Mosel-Klinik,Saar-Mosel Klinik,Karlstr.,67,66125,Saarbrücken- Herrensohr,06897 77899-0,info@saarmoselklinik.de,,3,Saar-Mosel-Klinik GmbH,4,0,2,2,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
